price wohnflaeche grundstueckflaeche zimmer category basement year efficiency_rating condition kontextWert
620000 125.0 515.0 4.5 1 2 1928 4 0 4300
620000 136.0 936.0 5.0 2 2 1965 1 1 3000
620000 232.4 1940.24 6.0 2 0 1996 5 1 1200
625000 200.0 846.0 6.0 2 2 1972 5 1 3700
625000 228.0 2213.0 6.0 2 2 1980 1 3 3450
625000 180.0 3000.0 6.0 2 2 1960 4 1 4250
625000 201.0 667.0 6.0 2 2 1981 1 1 2600
625000 209.0 577.0 7.0 3 2 1974 3 0 500
628000 224.0 713.0 5.0 2 2 1974 5 1 4150
629000 155.0 1007.0 6.0 2 0 2012 3 1 2700
629000 294.42 434.0 10.0 3 2 2020 7 0 3350
629000 153.0 1036.0 5.0 0 2 1975 1 1 3600
629000 188.15 678.0 5.0 2 2 1972 3 1 3650
630000 193.0 563.0 8.0 3 2 2001 4 1 3350
630000 151.0 717.0 6.0 2 2 1936 2 0 3050
630000 381.33 800.0 11.0 3 2 1986 3 1 2200
630000 381.36 800.03 11.0 3 2 1986 3 1 2200
635000 200.0 1145.0 7.0 2 1 2021 2 1 2500
635000 195.0 517.0 6.0 3 1 1968 2 3 3350
635000 190.0 620.0 8.0 2 2 1984 1 3 3850
635000 190.0 620.0 8.0 2 2 1984 1 3 3850
635000 230.0 666.0 6.0 2 2 1973 3 1 2500
638000 230.0 691.0 6.0 3 2 1980 3 1 3750
639000 226.0 1102.0 7.0 2 0 2005 5 1 2400
639000 277.0 1007.0 9.0 2 2 1976 2 1 2950
639000 240.0 888.0 11.0 4 1 1911 1 3 2400
639000 120.0 801.0 4.0 2 2 1982 4 1 4100
639000 197.1 692.0 6.0 2 2 1992 3 1 3200
640000 218.0 825.0 7.0 3 0 2013 4 1 3350
640000 270.0 1255.0 10.0 3 2 2007 6 1 1550
640000 218.0 825.0 7.0 3 0 2013 4 1 3350
645000 304.0 960.0 8.0 2 2 1973 6 1 3300
645000 270.0 1506.0 8.0 2 2 1994 2 0 1500
645000 321.8 1200.0 9.0 3 2 1992 3 1 2600
648000 188.0 3242.0 7.0 2 0 1998 7 1 2250
649000 225.0 1200.0 6.0 3 2 1964 2 0 3150
649000 161.0 1669.0 5.0 2 2 1971 2 1 3650
649000 290.0 1150.0 10.0 2 0 1994 5 0 1450
649000 261.0 965.0 9.0 3 1 1983 1 1 2700
649000 208.4 800.0 7.0 3 1 1950 2 0 2550
649000 702.0 1468.0 14.0 3 2 1966 4 1 1150
649000 184.0 850.0 5.0 2 0 2015 6 1 2150
649000 198.0 750.0 8.0 2 0 1959 1 1 3800
649000 216.0 600.0 7.0 2 2 2001 6 1 1900
649000 260.0 1353.0 6.0 2 2 1978 6 1 2500
649000 170.19 1917.0 5.0 2 1 1998 0 0 3450
649000 178.0 1160.0 5.0 2 2 1949 3 1 2750
649000 248.0 969.0 8.0 2 1 1974 4 1 4050
649000 248.0 969.0 8.0 3 1 1974 4 1 4050
649000 344.11 2852.0 7.0 3 0 1958 4 3 3100
649000 248.0 969.0 8.0 3 1 1974 4 1 4050
649000 248.0 969.0 8.0 2 1 1974 4 1 4050
649000 170.19 1917.0 5.0 2 1 1998 0 0 3450
649900 235.0 938.0 8.0 2 1 1965 4 1 3600
650000 155.0 1281.0 6.0 2 2 1996 5 1 3750
650000 265.0 695.0 8.0 3 2 1976 4 1 3100
650000 136.0 936.0 5.0 2 2 1965 1 1 3000
650000 150.0 265.0 4.0 1 2 1985 5 0 4100
650000 171.6 681.0 8.0 2 2 1962 2 1 3550
650000 160.0 788.0 2.0 2 2 1957 2 0 3650
650000 141.21 3000.0 5.0 2 1 1981 3 1 4250
650000 380.0 1221.0 17.0 3 2 1964 2 1 2100
650000 181.0 360.0 7.0 3 2 1962 2 0 3200
650000 181.0 360.0 7.0 3 2 1962 2 0 3200
655000 218.0 600.0 11.0 2 2 2001 6 1 1900
659000 340.0 7000.0 7.0 3 1 1992 3 1 2250
659000 204.0 1014.0 6.0 2 2 2013 8 1 2450
660000 356.0 1484.0 13.0 3 2 1928 0 1 1150
660000 170.0 739.0 6.5 4 2 1930 0 1 3150
660000 137.0 703.0 8.0 3 1 2000 5 2 4600
665000 186.0 980.0 7.0 2 2 2004 4 1 3650
665000 160.0 1056.0 5.0 2 2 1974 2 1 3800
665000 247.0 792.0 10.5 3 2 1954 0 1 3100
665000 186.0 980.0 7.0 2 2 2004 4 1 3650
669000 340.0 924.0 11.0 2 2 1972 6 1 1750
669000 340.0 924.0 11.0 2 2 1972 6 1 1750
670000 344.11 2852.0 7.0 3 0 1958 4 3 3100
670000 315.1 763.0 12.0 3 2 1995 5 1 1900
675000 145.0 792.0 4.0 2 2 2009 1 1 3050
675000 239.0 1072.0 7.0 3 1 1935 2 1 3200
675000 320.0 1161.0 7.0 2 0 2000 6 1 2150
675000 166.22 720.0 5.0 2 2 1978 3 1 2950
675000 405.0 975.0 17.0 3 2 1958 4 1 1450
675000 145.0 570.0 4.0 2 0 1992 2 1 2750
675000 320.27 1161.27 7.0 2 0 2000 6 1 2150
675000 220.0 2145.0 8.0 3 2 1934 2 1 4050
679000 214.0 592.0 6.0 3 2 1936 4 1 4150
679950 236.0 865.0 9.0 3 2 1972 4 1 3200
680000 184.0 650.0 7.0 1 2 2003 5 1 4250
680000 174.0 1392.0 6.0 2 0 1828 4 0 3050
680000 186.0 839.0 8.0 2 2 1992 4 1 3100
680000 174.0 1392.0 6.0 2 0 1828 4 0 3050
685000 194.0 1501.0 6.0 2 0 1979 5 1 3200
685000 233.0 190.0 6.0 2 0 2006 4 1 2100
689000 180.76 685.0 6.0 2 2 1980 4 1 3150
689000 522.0 1527.0 24.0 3 2 1980 2 1 950
690000 192.0 1340.0 6.0 2 2 2013 4 1 3200
690000 238.0 1123.0 6.0 2 0 1981 2 0 3700
690000 200.0 700.0 6.0 2 2 1993 5 0 3300
690000 185.0 650.0 5.0 2 2 1979 3 1 3250
690000 215.0 1439.0 8.0 2 2 1978 3 3 4050
690000 192.0 1340.0 6.0 2 2 2013 4 1 3200
690000 150.0 836.0 6.0 2 2 1974 5 0 3250
695000 440.0 475.0 20.0 3 2 1912 1 3 2600
695000 155.0 900.0 7.0 2 2 1956 0 1 3100
695000 170.89 940.0 5.0 2 2 1973 2 1 4250
695000 150.0 519.0 5.0 2 2 1986 4 1 2700
695000 199.0 1718.0 6.0 2 0 1996 4 1 3300
695000 108.0 398.0 4.0 1 0 2016 5 1 4600
697000 248.0 969.0 8.0 2 1 1974 4 1 4050
697000 248.0 969.0 8.0 3 1 1974 4 1 4050
698000 180.0 839.0 7.5 2 2 1971 4 1 3650
698000 205.0 518.0 6.0 2 2 1995 5 0 3550
698000 171.72 221.0 7.0 3 0 1901 2 0 2100
698000 230.0 735.0 8.0 4 2 1953 2 0 2150
699000 280.0 940.0 6.0 2 2 1994 3 1 2300
699000 219.0 744.0 9.0 2 2 1977 2 1 3250
699000 400.0 10000.0 23.0 2 0 1964 5 1 950
699000 295.0 5054.0 11.0 3 1 2016 2 1 2550
699000 222.89 1591.0 7.0 2 0 1999 3 1 2300
699000 207.0 597.0 5.0 2 0 2020 7 1 1400
699000 160.0 679.0 6.0 2 0 1967 0 1 4600
699000 187.0 462.0 6.0 2 2 1932 0 1 3850
699000 219.0 744.0 9.0 2 2 1977 2 1 3250
699000 219.0 744.0 9.0 2 2 1977 2 1 3250
714999 345.0 770.0 7.0 3 2 1988 5 1 3450
715000 212.5 984.0 7.0 3 2 1930 0 3 3600
719000 337.0 768.0 9.0 2 0 2000 4 1 2050
719000 251.48 1525.0 6.0 2 1 2001 6 1 2200
720000 297.0 999.0 11.0 3 1 1984 5 1 3850
725000 183.0 2000.0 5.0 2 0 1997 4 1 3000
725000 108.0 398.0 4.0 2 0 2016 5 1 4600
725000 108.0 398.0 4.0 2 0 2016 5 1 4600
725000 161.0 654.0 5.0 2 2 1937 2 0 3650
729000 250.0 1357.0 8.0 3 0 30 7 1 2100
729000 138.0 1136.0 5.0 2 2 1989 3 1 4250
729000 182.0 493.0 5.0 2 2 1997 2 1 2750
729000 250.0 1357.0 8.0 3 0 30 7 1 2100
729000 250.0 1357.0 8.0 3 0 30 7 1 2100
730000 436.0 1317.0 15.0 3 2 1900 4 1 2450
730000 134.0 5805.0 4.0 2 1 1971 2 1 3300
730000 213.0 1632.0 8.0 3 1 2011 5 1 2500
739000 163.83 718.68 5.5 3 1 1983 3 1 4050
745000 570.0 1820.0 20.0 3 2 2022 3 1 2050
745000 570.27 1820.27 20.0 3 2 2022 3 1 2050
745000 213.0 1103.0 6.0 2 0 2010 7 1 2100
747000 307.41 1024.0 10.0 3 2 1970 4 3 3250
749000 242.96 934.29 7.0 2 2 1968 2 1 3650
749000 155.0 284.0 5.0 1 2 2000 2 0 4150
749000 354.0 5344.0 10.0 2 2 1962 4 0 2050
749000 230.0 735.0 8.0 4 2 1953 2 0 2150
749000 180.0 1340.0 6.0 2 2 1980 1 1 4250
749000 224.0 1250.0 7.0 2 0 1999 4 1 2650
749000 224.0 1250.0 7.0 2 0 1999 4 1 2650
749000 380.0 693.0 22.0 3 0 2004 4 1 2300
750000 220.0 2145.0 8.0 3 2 1934 2 1 4050
750000 220.0 2145.0 8.0 3 2 1934 2 1 4050
750000 160.0 780.0 6.0 2 2 2015 0 3 4050
750000 245.0 721.0 9.0 3 0 1960 0 1 3850
750000 499.0 800.0 15.0 3 2 1900 0 1 1900
754900 308.0 95902.0 8.0 2 0 1980 2 1 1650
760000 400.0 375.0 15.0 3 2 1956 4 1 2600
760000 265.0 1297.0 6.5 2 2 1968 2 3 2350
768000 140.0 17181.0 5.0 2 1 1992 3 1 2100
769000 209.0 1320.0 6.0 2 0 2001 6 1 2450
769000 209.0 1320.0 6.0 2 0 2001 6 1 2450
775000 286.0 818.0 10.0 3 2 2015 3 0 2400
775000 124.0 750.0 4.0 2 0 2022 8 0 4500
775000 275.0 892.0 9.0 2 2 1987 4 1 3100
775000 253.0 693.0 6.0 2 0 1999 4 1 3100
777777 155.0 763.0 5.5 2 0 2005 4 1 4500
779000 239.0 743.0 7.0 2 2 1999 3 1 4050
779900 240.0 489.0 8.0 3 2 1981 4 1 3100
785000 223.0 543.0 7.0 2 2 2000 3 1 3950
785000 300.0 2553.0 6.0 0 1 1972 2 1 3100
785000 300.0 2553.0 6.0 0 1 1972 2 1 3100
785000 190.0 740.0 4.5 2 2 1986 4 1 3650
785000 272.0 2625.0 8.0 2 0 1982 2 1 2000
785000 223.0 543.0 7.0 2 2 2000 3 1 3950
786000 157.0 703.0 3.0 2 2 1999 5 0 3350
789000 434.05 535.0 11.0 3 2 1980 2 1 2550
789000 240.0 3773.0 8.0 2 0 2004 6 1 2700
789000 240.01 3773.01 8.0 2 0 2004 6 1 2700
790000 161.0 600.0 5.0 2 2 1994 4 1 3350
790000 364.27 4145.0 9.0 4 1 2017 2 1 2500
790000 240.0 3060.0 7.0 2 2 1969 1 3 2950
790000 238.0 1380.0 6.0 2 2 1995 5 1 1550
790000 397.0 1600.0 6.0 2 0 2003 5 1 1950
790000 175.0 1300.0 6.0 2 2 1993 3 1 4700
790000 310.0 8001.0 10.0 2 0 1968 4 0 2600
790000 175.0 1300.0 6.0 3 2 1993 3 1 4700
795000 621.0 1458.0 15.0 3 1 2022 3 1 2200
795000 136.0 313.0 5.0 1 2 2004 5 1 4450
795000 129.0 4490.0 8.0 2 2 1942 4 1 4100
795000 670.0 2887.0 28.0 3 2 1900 3 3 1850
795000 130.0 287.0 4.5 1 0 2013 6 1 3800
795000 315.0 5550.0 6.0 2 2 1991 3 0 2650
795000 221.0 2000.0 6.0 2 1 1978 0 1 3500
795000 273.0 1001.0 10.0 2 2 1972 2 1 4050
795000 670.0 2887.0 28.0 3 2 1900 3 3 1850
795000 214.0 3226.0 6.0 2 2 1958 0 3 3200
796000 163.4 713.0 7.0 2 0 2001 4 1 3200
796000 163.69 713.29 7.0 2 0 2001 4 1 3200
799000 185.79 1250.0 8.0 3 2 1972 2 1 4500
799000 381.0 1612.0 12.0 3 0 2006 6 1 2850
799000 216.0 1234.0 4.0 2 1 2022 4 0 2400
810000 141.0 1046.0 7.0 2 2 1990 4 1 4050
819000 223.0 859.0 7.5 2 2 1968 5 0 2750
820000 130.0 1500.0 5.0 2 2 1961 1 1 4500
824000 200.0 421.0 8.0 3 2 1965 3 1 3850
830000 373.0 2007.0 9.0 2 0 2002 3 1 2300
845000 222.15 8500.0 9.0 2 1 2020 3 0 2150
845000 272.0 12918.0 8.0 2 0 1982 2 1 2000
845000 174.0 780.0 5.0 2 0 2006 6 1 4100
848000 243.0 1133.0 4.0 2 2 2010 4 1 2250
849000 240.08 1180.0 7.0 3 2 2008 8 1 3650
849000 250.0 1499.0 5.0 2 2 1995 8 1 1150
849000 190.0 1500.0 8.0 3 2 1972 3 1 4250
849000 230.0 372.0 11.0 2 2 1896 2 0 2900
849000 283.51 4608.0 12.0 2 0 1998 5 1 2150
849000 190.0 1500.0 8.0 3 2 1972 3 1 4250
849000 202.0 577.0 5.0 2 0 2009 6 1 3700
849000 381.0 6017.0 8.5 2 1 1968 2 1 1900
849000 280.0 5278.0 10.0 3 0 1993 4 0 2000
850000 199.0 520.0 7.0 2 0 2008 4 1 3850
850000 195.0 1050.0 5.0 2 2 2000 4 1 3100
850000 300.0 1500.0 13.0 3 2 1972 3 0 4250
850000 199.0 520.0 7.0 2 0 2008 4 1 3850
850000 258.96 18000.0 11.0 2 1 1956 1 2 2050
859000 286.0 1002.0 8.0 2 2 1952 3 1 2750
869000 164.7 1080.0 4.0 0 1 2021 7 0 3050
869000 200.0 700.0 6.0 2 0 2009 7 1 3200
869000 285.0 2500.0 8.0 2 2 1984 6 1 2600
870000 240.0 1087.0 4.0 0 1 2005 3 0 3100
875000 555.0 692.0 23.0 3 2 2004 2 1 3100
875000 555.0 692.0 23.0 3 2 2004 2 1 3100
875000 326.05 1350.05 14.0 3 2 1969 4 0 3850
880000 300.0 650.0 8.0 2 2 1995 5 0 2500
886000 245.68 350.0 7.0 3 2 1954 2 1 3200
890000 271.0 3243.0 6.0 2 1 1971 3 0 3350
890000 164.83 7592.0 5.0 2 2 1970 0 1 2150
890000 426.0 2464.0 8.0 4 2 1972 5 1 200
895000 201.1 660.0 5.0 2 0 2012 7 0 4050
895000 261.0 497.0 11.0 3 1 1970 6 1 3600
895000 120.0 80965.0 3.0 2 0 1996 5 1 3450
895000 528.18 1206.0 20.0 3 0 1950 0 1 3150
895000 300.0 23330.0 9.0 2 2 1989 2 1 2550
895000 408.0 1345.0 14.0 3 0 1774 1 1 2750
895000 201.1 660.0 5.0 2 0 2012 7 0 4050
895000 200.0 1000.0 4.0 2 0 2006 4 1 3050
895000 200.0 1000.0 4.0 2 0 2006 4 1 3050
895000 142.0 615.0 5.0 2 1 1970 5 1 4450
897000 306.0 2702.0 9.0 2 0 1978 4 1 3700
899000 362.0 902.0 15.0 2 2 1904 4 1 1500
899000 278.63 3203.0 7.0 4 2 1979 2 1 3400
899000 382.63 1872.0 14.0 2 1 1900 4 0 2200
899000 278.63 3203.0 7.0 4 2 1979 2 1 3400
900000 346.0 1000.0 8.0 3 1 1981 4 1 2500
910000 516.0 584.0 21.0 3 2 1969 3 1 1850
910000 516.0 584.0 21.0 3 2 1969 3 1 1850
918000 214.0 3226.0 6.0 2 2 1958 0 3 3200
920000 373.0 880.0 11.0 2 2 1954 3 1 3450
925000 181.0 1001.0 6.0 2 2 1996 4 1 4250
925000 326.0 1350.0 14.0 3 2 1969 4 0 3850
929000 293.0 3077.0 6.0 2 2 2013 4 0 2300
945000 330.0 1800.0 7.5 2 2 1978 5 1 2200
949000 263.0 5800.0 6.0 2 0 1998 5 1 1800
950000 230.0 476.0 10.0 3 2 1961 3 0 3300
950000 669.56 9150.0 17.0 2 1 2014 2 0 2000
950000 233.0 979.0 8.0 3 2 1962 3 1 3050
960000 185.0 1023.0 7.0 1 2 1926 2 1 3650
960000 164.0 687.0 5.0 2 0 2003 5 1 1800
965000 285.0 620.0 5.0 2 0 2002 6 0 2500
970000 188.2 2264.0 7.0 2 1 1975 3 0 2650
975000 185.0 3730.0 9.0 2 0 2015 7 0 1900
975000 200.0 39508.0 6.0 2 1 1940 0 1 2500
975000 174.0 5522.0 6.0 2 0 1828 4 0 3050
975000 200.0 39508.0 6.0 2 1 1940 0 1 2250
975000 174.0 5522.0 6.0 2 0 1828 4 0 3050
980000 290.0 2600.0 9.0 4 2 1890 1 1 1800
980000 476.0 8766.0 11.0 2 1 1950 1 0 2350
985000 190.0 17000.0 6.0 3 1 1930 0 2 3400
989000 400.0 11255.0 10.0 2 0 1900 0 1 3350
989000 284.0 729.0 12.0 3 1 2013 5 1 3050
989000 284.0 729.0 12.0 3 1 2013 5 1 3050
989000 220.0 661.0 7.0 2 2 1979 1 0 3850
990000 217.4 780.0 7.0 2 1 1973 4 0 2950
990000 660.0 1610.0 28.0 3 2 1965 4 1 3250
990000 167.0 16645.0 5.0 3 0 2021 6 0 2700
995000 235.0 561.0 5.0 2 2 1980 4 0 3200
