wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;kontextWert;price1;price2;priceDelta
2.99;35.0;0.0;0;-2;18;1;-2;0;299900;269000;30900
-13.01;-228.0;0.0;0;-2;1;0;-2;0;299900;169000;130900
10.0;-53.0;1.0;1;0;1;-1;0;0;299900;419000;-119100
-20.0;-68.0;0.0;0;-1;8;-1;0;0;299900;399000;-99100
-10.0;-22.0;-1.0;0;0;-8;-2;-1;0;299900;369000;-69100
-1.81;-134.0;0.0;0;1;0;-1;0;0;299900;245000;54900
-1.81;-134.0;0.0;0;1;0;-1;0;0;299900;199000;100900
-1.81;-134.0;0.0;0;1;0;-1;0;0;299900;245000;54900
-6.79;72.0;-1.0;0;0;2;1;-2;-150;300000;248000;52000
-14.79;-250.0;-2.0;0;-2;-3;5;-2;0;300000;174000;126000
-6.79;48.0;-2.0;0;-2;37;4;0;0;300000;195000;105000
0.0;0.0;0.0;0;0;0;0;0;0;305000;305000;0
0.0;0.0;0.0;0;0;0;0;0;0;305000;285000;20000
-45.8;-5.0;-1.0;0;-1;8;2;0;0;305000;265000;40000
0.0;0.0;0.0;0;0;0;0;0;0;305000;305000;0
0.0;0.0;0.0;0;0;0;0;0;0;305000;285000;20000
-45.8;-5.0;-1.0;0;-1;8;2;0;0;305000;265000;40000
23.0;-67.0;1.0;0;0;7;-4;0;0;305000;380000;-75000
1.46;-36.0;1.0;1;0;-14;-1;0;50;305000;299000;6000
16.0;-109.0;0.0;0;1;-4;-1;-2;50;305000;69000;236000
8.0;-66.0;0.0;0;0;-7;0;0;50;309000;349000;-40000
18.0;-24.0;1.0;0;0;3;0;0;-50;309000;399000;-90000
18.0;-24.0;1.0;0;0;3;0;0;-50;309000;399000;-90000
-5.0;-13.0;0.0;0;1;-20;-1;0;0;309000;499000;-190000
-5.0;-13.0;0.0;0;1;-20;-1;0;0;309000;499000;-190000
10.0;65.0;0.0;0;0;4;0;0;50;309000;399900;-90900
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
-3.0;109.0;0.0;0;1;7;4;0;0;309000;215000;94000
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
25.0;35.0;0.0;0;-1;5;-1;-3;0;309000;414500;-105500
-0.22;-0.22;0.0;0;0;0;0;0;0;309000;295000;14000
31.78;42.0;0.0;1;0;-5;2;0;0;309000;249000;60000
-3.22;-7.0;-1.0;1;0;22;3;-2;0;309000;189000;120000
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
-3.0;109.0;0.0;0;1;7;4;0;0;309000;215000;94000
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
25.0;35.0;0.0;0;-1;5;-1;-3;0;309000;414500;-105500
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
-3.0;109.0;0.0;0;1;7;4;0;0;309000;215000;94000
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
0.0;0.0;0.0;0;0;0;0;0;0;309000;309000;0
25.0;35.0;0.0;0;-1;5;-1;-3;0;309000;414500;-105500
4.0;117.0;0.0;0;0;3;4;0;0;309500;298000;11500
-11.0;-57.0;-1.0;0;1;-4;-1;0;0;309500;369000;-59500
7.37;35.0;0.0;0;1;6;3;0;50;309500;269000;40500
8.0;178.0;1.0;0;0;-1;1;0;0;309500;440000;-130500
18.3;-30.0;0.0;1;1;2;3;0;50;309500;419000;-109500
20.0;1.0;2.0;0;0;-7;0;0;-50;309500;495000;-185500
0.0;0.0;0.0;0;0;0;0;0;0;309900;309900;0
11.0;37.0;0.0;0;0;-18;0;0;0;309900;398000;-88100
-0.4;0.0;1.0;0;1;-106;0;0;0;309900;339000;-29100
0.0;0.0;0.0;0;0;0;0;0;0;309900;309900;0
11.0;37.0;0.0;0;0;-18;0;0;0;309900;398000;-88100
-0.4;0.0;1.0;0;1;-106;0;0;0;309900;339000;-29100
22.5;8.0;3.0;0;-2;0;1;0;-50;310000;180000;130000
0.0;113.0;4.0;1;-2;9;3;0;150;310000;84500;225500
10.0;47.0;1.0;1;0;0;2;0;250;310000;99000;211000
0.0;0.0;0.0;0;0;0;0;0;0;310000;295000;15000
-21.0;132.0;-4.0;0;0;2;0;-2;50;310000;299000;11000
-21.0;132.0;-4.0;0;0;2;0;-2;50;310000;299000;11000
-0.1;-0.1;0.0;0;0;0;0;0;0;310000;310000;0
-0.16;-0.16;0.0;0;0;0;0;0;0;310000;290000;20000
2.25;178.05;0.0;1;0;0;3;0;-50;310000;209000;101000
11.0;-44.0;-1.0;0;-1;-9;0;-2;0;310000;280000;30000
16.0;-78.0;-1.0;0;0;-5;1;-2;0;310000;375000;-65000
26.0;21.0;0.0;0;0;13;1;-2;0;310000;350000;-40000
-9.5;112.0;-1.0;0;0;0;1;2;0;310000;329000;-19000
-9.5;112.0;-1.0;0;0;0;1;2;0;310000;329000;-19000
0.5;149.0;-1.0;0;0;6;-1;0;0;310000;389000;-79000
-0.06;-0.06;0.0;0;0;0;0;0;0;310000;290000;20000
0.1;0.1;0.0;0;0;0;0;0;0;310000;310000;0
2.35;178.15;0.0;1;0;0;3;0;-50;310000;209000;101000
21.0;4.0;0.0;0;0;-5;-2;0;0;310000;297500;12500
-11.0;23.0;1.0;0;0;-11;0;0;0;310000;269000;41000
-26.0;-17.0;0.0;0;1;-5;1;0;0;310000;290000;20000
-4.24;27.0;-2.0;0;1;5;1;0;0;310000;350000;-40000
-5.19;72.0;-1.0;0;1;12;2;0;-50;310000;239000;71000
13.76;-29.0;0.0;0;1;-11;2;-2;-100;310000;199000;111000
-3.56;16.0;0.0;0;1;-3;-2;-1;0;310000;399000;-89000
2.44;-19.0;1.0;0;1;7;-1;-1;0;310000;417000;-107000
-19.56;-17.0;1.0;0;1;5;-1;-1;0;310000;299000;11000
-16.24;15.0;0.0;0;2;-8;-1;0;50;310000;439000;-129000
-38.42;-89.0;-1.0;0;0;1;0;0;0;310000;399000;-89000
-8.0;124.0;0.0;1;0;9;2;-2;0;310000;220000;90000
0.0;90.0;0.0;0;1;-2;5;0;50;312000;269000;43000
40.0;63.0;1.0;0;0;-2;1;0;0;312000;197000;115000
6.0;-63.0;0.0;0;1;-12;3;0;-50;312000;249000;63000
25.0;94.0;0.0;1;0;9;7;-1;0;313900;174000;139900
25.0;94.0;0.0;1;0;9;7;-1;0;313900;149000;164900
-52.0;2.0;-3.0;1;0;0;5;-1;0;313900;395000;-81100
11.0;16.0;0.0;0;0;10;-1;0;0;314000;349000;-35000
11.0;16.0;0.0;0;0;10;-1;0;0;314000;349000;-35000
11.0;16.0;0.0;0;0;10;-1;0;0;314000;349000;-35000
-31.0;-78.0;-1.0;0;0;1;0;0;0;315000;259000;56000
8.95;93.0;-2.0;0;0;4;-1;2;0;315000;299000;16000
-1.0;-52.0;0.0;0;1;2;1;2;100;315000;310000;5000
2.0;-38.0;0.0;1;0;-27;2;-3;0;315000;219000;96000
2.0;5.0;-1.0;0;1;-60;0;-1;0;315000;296000;19000
5.0;132.0;0.0;0;0;108;0;0;0;315000;449000;-134000
3.0;117.0;0.0;0;0;20;1;0;0;315000;199000;116000
3.0;117.0;0.0;0;0;20;1;0;0;315000;225000;90000
34.0;-114.0;0.0;0;-1;13;1;-2;50;315000;225000;90000
26.0;-5.0;7.0;1;0;-50;2;2;0;315000;519000;-204000
26.0;-5.0;7.0;1;0;-50;2;2;0;315000;519000;-204000
26.0;-5.0;7.0;1;0;-50;2;2;0;315000;519000;-204000
-0.04;-0.04;0.0;0;0;0;0;0;0;315000;315000;0
-15.51;5.0;-3.0;0;2;-6;-1;1;0;315000;397200;-82200
-8.51;-104.0;-3.0;1;2;-7;0;0;0;315000;369000;-54000
0.04;0.04;0.0;0;0;0;0;0;0;315000;315000;0
-15.47;5.04;-3.0;0;2;-6;-1;1;0;315000;397200;-82200
-8.47;-103.96;-3.0;1;2;-7;0;0;0;315000;369000;-54000
0.0;0.0;0.0;0;0;0;0;0;0;315500;295500;20000
0.0;-233.0;-2.0;0;0;-13;0;-2;0;315500;158500;157000
21.0;50.0;-1.0;1;0;-91;0;-2;0;315500;99000;216500
-20.0;-75.0;-2.0;0;0;-1;-4;0;50;318000;648000;-330000
13.0;2467.0;0.0;0;-2;4;0;0;0;318000;435000;-117000
3.0;2451.0;-1.0;0;-1;9;0;0;0;318000;348000;-30000
10.0;250.0;0.0;0;0;-7;-2;0;0;319000;450000;-131000
0.0;-146.0;-2.5;0;-2;9;-2;0;0;319000;379900;-60900
-5.0;143.0;0.0;0;0;-5;0;0;100;319000;495000;-176000
-24.0;2076.0;-2.5;0;0;-2;-1;1;0;319000;495000;-176000
1.36;-29.0;-2.0;0;-2;13;-5;0;250;319000;395000;-76000
-221.0;-261.0;-7.0;0;0;13;-1;0;0;319000;897000;-578000
-9.23;33.0;1.0;0;0;-12;0;-2;0;319000;569000;-250000
18.96;-28.0;2.0;0;1;-3;1;0;0;319000;225000;94000
-18.04;-31.0;3.0;0;0;-6;-1;0;0;319000;299000;20000
-7.0;30.0;-1.0;1;-1;2;5;0;0;319000;329000;-10000
6.0;-43.0;0.0;0;-2;14;5;0;0;319000;259000;60000
-29.0;-15.0;-2.0;0;0;-1;1;0;0;319000;499000;-180000
-4.0;144.0;0.0;0;1;10;0;0;0;319000;319000;0
16.0;13.0;0.0;0;1;7;-1;0;-50;319000;280000;39000
11.0;11.0;1.0;1;0;10;-1;1;0;319000;494949;-175949
0.0;0.0;0.0;0;0;0;0;0;0;319000;299000;20000
-20.0;47.0;0.0;0;0;3;2;0;0;319000;675000;-356000
-26.0;65.0;-1.0;0;0;5;1;0;0;319000;465000;-146000
-3.0;-9.0;0.0;0;0;91;-2;0;0;319000;399000;-80000
20.4;-16.0;2.0;0;0;-7;-4;0;-50;319000;537500;-218500
-21.0;311.0;0.0;0;-2;19;-1;0;0;319000;549000;-230000
0.0;0.0;0.0;0;0;0;0;0;0;319000;319000;0
6.54;50.0;0.0;1;-1;-13;-1;0;0;319000;359000;-40000
10.0;-89.0;0.0;1;-1;0;-2;1;0;319000;349000;-30000
0.0;0.0;0.0;0;0;0;0;0;0;319000;319000;0
-34.0;11.0;0.0;0;-1;0;0;0;0;319000;275000;44000
-13.08;48.0;1.0;0;0;-5;0;0;0;319000;319000;0
0.0;0.0;0.0;0;0;0;0;0;0;319000;299000;20000
0.0;-30.0;0.0;0;0;5;1;0;50;319000;249000;70000
13.08;-48.0;-1.0;0;0;5;0;0;0;319000;319000;0
-5.0;-59.0;0.0;1;0;11;-1;0;0;319000;439000;-120000
2.0;-96.0;1.0;0;-2;0;1;-2;50;319000;295000;24000
-8.03;-23.03;-1.0;1;-2;4;1;0;50;319000;395000;-76000
1.88;24.0;0.0;0;-1;-9;-3;0;50;319000;380000;-61000
3.0;156.0;0.0;0;0;-12;-2;0;0;319000;320000;-1000
0.0;-112.0;0.0;0;0;-11;1;0;-50;319000;210000;109000
0.03;0.03;0.0;0;0;0;0;0;0;319000;289000;30000
-11.92;27.27;-1.0;0;1;24;3;-2;0;319000;269000;50000
-26.56;-91.73;1.0;0;2;-18;-1;0;0;319000;349000;-30000
0.0;0.0;0.0;0;0;0;0;0;0;319000;319000;0
5.0;45.0;2.0;0;1;2;0;0;0;319000;209000;110000
5.0;45.0;2.0;0;1;2;0;0;0;319000;190000;129000
0.0;0.0;0.0;0;0;0;0;0;0;319000;329000;-10000
0.0;0.0;0.0;1;0;0;0;0;0;319000;319000;0
-4.0;-7.0;1.0;0;0;-2;1;0;0;319000;279000;40000
0.0;0.0;0.0;0;0;0;0;0;0;319000;319000;0
5.0;45.0;2.0;0;1;2;0;0;0;319000;209000;110000
5.0;45.0;2.0;0;1;2;0;0;0;319000;190000;129000
14.0;30.0;0.0;0;0;-1;-1;-2;0;319000;349000;-30000
14.0;30.0;0.0;0;0;-1;-1;-2;0;319000;295000;24000
1.0;-34.0;-1.0;0;-1;1;-4;0;0;319000;519000;-200000
0.16;0.16;0.0;0;0;0;0;0;0;319000;349000;-30000
-18.56;285.99;1.0;0;0;-1;-4;0;0;319000;479000;-160000
1.61;200.16;3.0;0;1;-7;-3;0;50;319000;549000;-230000
3.0;-137.0;-1.0;1;0;-3;-1;-1;50;319000;550000;-231000
-19.0;-27.0;-2.0;0;0;17;1;-3;0;319000;269000;50000
27.26;-140.0;0.0;1;0;-1;0;-1;-50;319000;339000;-20000
0.0;0.0;0.0;1;0;0;0;0;0;319000;329000;-10000
0.0;0.0;0.0;1;0;0;0;0;0;319000;319000;0
-4.0;-7.0;1.0;1;0;-2;1;0;0;319000;279000;40000
0.0;0.0;0.0;0;0;0;0;0;0;319000;319000;0
-34.0;11.0;0.0;0;-1;0;0;0;0;319000;275000;44000
-13.08;48.0;1.0;0;0;-5;0;0;0;319000;319000;0
0.0;0.0;0.0;0;0;0;0;0;0;319000;339000;-20000
-4.0;59.0;0.0;0;1;-8;1;0;0;319000;349000;-30000
-16.0;41.0;0.0;0;0;-6;0;0;-50;319000;695000;-376000
0.11;0.11;0.0;0;0;0;0;0;0;319000;349000;-30000
12.86;-76.89;0.0;1;0;2;1;0;-50;319000;299000;20000
37.88;-37.89;0.5;1;2;-11;-1;0;0;319000;379000;-60000
0.0;0.0;0.0;0;0;0;0;0;0;319000;319000;0
6.54;50.0;0.0;1;-1;-13;-1;0;0;319000;359000;-40000
10.0;-89.0;0.0;1;-1;0;-2;1;0;319000;349000;-30000
36.0;3762.0;0.0;0;0;-25;-2;-2;0;319000;229890;89110
6.0;4314.0;0.0;0;0;-116;-4;0;-50;319000;277500;41500
9.0;4045.0;0.0;0;-2;-133;-3;0;50;319000;490000;-171000
-2.0;14.0;0.0;0;-1;1;-1;0;0;320000;333000;-13000
-5.0;-42.0;0.0;0;0;-6;-1;-2;0;320000;414500;-94500
20.0;-41.0;-1.0;1;0;-1;1;0;0;320000;289000;31000
-11.11;19.0;0.0;0;1;-5;0;0;50;320000;384000;-64000
7.89;-46.0;3.0;0;0;-2;1;0;0;320000;345000;-25000
3.89;10.0;3.0;0;1;-7;0;0;50;320000;385000;-65000
0.0;84.0;0.0;1;2;-7;-1;2;0;320000;250000;70000
-4.0;-80.0;0.0;1;0;-42;1;2;0;320000;339000;-19000
-12.0;-132.0;1.0;1;0;-25;-1;2;0;320000;349000;-29000
20.5;9.0;2.5;0;0;-3;0;0;0;320000;368000;-48000
6.5;-55.0;-0.5;0;0;8;0;0;50;320000;309000;11000
6.5;-55.0;-0.5;0;0;8;0;0;50;320000;309000;11000
6.0;23.0;0.0;0;0;-1;-2;0;-50;320000;299000;21000
-19.76;28.0;-1.0;0;0;1;-1;0;0;320000;379000;-59000
20.0;-73.0;0.0;0;0;-5;-1;0;0;320000;259000;61000
18.39;-5.16;-2.0;0;0;-44;0;0;-50;320000;319000;1000
18.55;-5.0;-2.0;0;0;-44;0;0;-50;320000;349000;-29000
65.0;-5.0;0.0;0;1;-25;0;-2;50;320000;159000;161000
-11.0;66.0;0.0;1;-1;2;-1;2;0;320000;310000;10000
-21.0;-38.0;0.0;1;-1;0;0;0;50;320000;270000;50000
10.0;70.0;0.0;1;-1;-3;-3;2;0;320000;297500;22500
-10.0;-70.0;-2.0;0;-2;53;1;-1;0;320000;325000;-5000
10.0;-241.0;1.0;1;0;3;0;-1;100;320000;379000;-59000
-16.05;-70.0;-2.0;0;-2;53;1;-1;0;320000;299000;21000
-7.0;-56.0;0.0;0;0;7;2;0;0;320000;295000;25000
8.0;-104.0;0.0;0;2;13;1;-2;0;320000;410000;-90000
8.0;-104.0;0.0;0;2;13;1;-2;0;320000;410000;-90000
9.69;88.0;1.0;0;0;-10;-1;-1;0;320000;359000;-39000
26.61;-192.0;0.0;0;0;-5;-1;-3;0;320000;248000;72000
-9.89;-45.0;0.0;0;-2;-7;2;-3;-100;320000;335000;-15000
-6.21;-6.0;2.0;0;0;-7;-1;0;50;320000;295000;25000
-6.21;-6.0;2.0;0;0;-7;-1;0;50;320000;295000;25000
-6.21;-6.0;2.0;0;0;-7;-1;0;50;320000;295000;25000
0.0;0.0;0.0;0;0;0;0;0;0;320000;320000;0
0.0;16.0;1.0;1;0;10;-1;0;0;320000;259000;61000
0.0;-31.0;0.0;0;2;-1;-1;1;50;320000;419000;-99000
4.0;13142.0;0.0;0;-1;2;-1;0;0;320000;265000;55000
10.05;12189.0;0.0;0;0;-3;0;2;0;320000;239000;81000
-1.37;12932.0;-1.0;0;0;-1;-2;2;0;320000;298500;21500
-2.0;21.0;0.5;0;-1;-21;0;0;0;320000;385000;-65000
13.0;-77.0;1.0;0;-1;-5;0;0;0;320000;299000;21000
-1.12;-132.0;0.0;0;-1;3;-1;0;50;320000;380000;-60000
-32.0;84.0;-0.5;0;0;-8;-2;0;0;320000;339000;-19000
13.0;86.0;1.5;0;0;15;0;-2;0;320000;185000;135000
-9.0;-126.0;-0.5;0;1;-1;-5;1;-50;320000;430000;-110000
0.0;0.0;0.0;0;0;0;0;0;0;320000;320000;0
0.0;16.0;1.0;1;0;10;-1;0;0;320000;259000;61000
0.0;-31.0;0.0;0;2;-1;-1;1;50;320000;419000;-99000
0.0;-116.0;0.0;1;0;13;1;0;0;320000;349000;-29000
5.0;-76.0;-1.0;0;1;2;3;-2;0;320000;329000;-9000
-16.0;-26.0;-1.0;1;0;-6;-2;0;50;320000;649000;-329000
5.0;290.0;0.0;0;-1;-21;1;-2;-50;320000;269000;51000
-48.0;55.0;-2.0;0;-1;-8;0;0;150;320000;449000;-129000
23.0;1810.0;1.0;0;-1;0;2;0;-100;320000;320000;0
7.0;-22.0;0.0;0;0;-40;0;-2;0;322463;199000;123463
-3.0;-70.0;0.0;0;1;-11;2;0;-100;322463;295000;27463
-18.0;-56.0;0.0;0;0;-65;2;0;0;322463;340000;-17537
-0.13;-0.13;0.0;0;0;0;0;0;0;325000;325000;0
75.34;-1.2;-3.0;0;0;-6;0;-2;0;325000;240000;85000
75.54;-1.0;-3.0;0;0;-6;0;-2;0;325000;240000;85000
-6.05;0.0;0.0;0;0;0;0;0;0;325000;299000;26000
-15.0;-93.0;2.0;0;0;-4;1;-2;0;325000;315000;10000
-39.0;-51.0;0.0;0;2;-11;1;-2;0;325000;345000;-20000
-20.0;152.0;0.0;0;-1;0;-3;0;0;325000;445000;-120000
-20.0;152.0;0.0;0;-1;0;-3;0;0;325000;460000;-135000
-20.0;152.0;0.0;0;-1;0;-3;0;0;325000;460000;-135000
0.0;0.0;0.0;0;0;0;0;0;0;325000;325000;0
0.65;-10.0;-1.0;0;0;7;1;1;0;325000;389000;-64000
-14.35;-12.0;0.0;0;-1;-8;-1;0;0;325000;429000;-104000
1.0;-2.0;-2.0;0;0;5;3;0;0;325000;359000;-34000
5.0;145.0;-1.0;1;1;-7;1;0;50;325000;498000;-173000
5.0;145.0;-1.0;1;1;-7;1;0;50;325000;469000;-144000
14.38;155.0;-1.0;1;0;-2;0;0;0;325000;398500;-73500
14.38;155.0;-1.0;1;0;-2;0;0;0;325000;398500;-73500
14.38;155.0;-1.0;1;0;-2;0;0;0;325000;398500;-73500
2.86;9.0;1.0;0;2;6;2;0;0;325000;254900;70100
-7.0;28.0;0.0;0;0;7;-1;0;-50;325000;495000;-170000
-17.85;-36.0;1.0;0;0;8;2;0;0;325000;395000;-70000
-32.0;99.0;-1.0;0;1;3;1;0;0;325000;350000;-25000
5.8;81.8;1.0;0;0;-13;-1;-2;50;325000;299000;26000
-20.0;41.0;-3.0;1;0;-13;-2;0;0;325000;489000;-164000
9.15;17.0;1.0;0;0;6;0;0;-50;325000;349000;-24000
10.0;104.0;0.0;1;-1;-1;1;-2;-100;325000;399000;-74000
-5.0;-146.0;0.0;0;-1;24;1;0;-50;325000;369000;-44000
4.38;118.0;1.0;0;1;4;1;-2;0;325000;140000;185000
-15.0;54.0;2.0;0;0;-6;1;-2;0;325000;299000;26000
8.41;77.0;1.0;0;-1;-12;3;0;0;325000;199000;126000
0.0;0.0;0.0;0;0;0;0;0;0;325000;325000;0
-4.0;103.0;-1.0;0;0;-5;2;0;0;325000;310000;15000
20.0;-29.0;0.0;0;0;-18;0;0;0;325000;299000;26000
0.0;0.0;0.0;0;0;0;0;0;0;325000;325000;0
0.65;-10.0;-1.0;0;0;7;1;1;0;325000;389000;-64000
-14.35;-12.0;0.0;0;-1;-8;-1;0;0;325000;429000;-104000
-10.0;15.0;0.0;0;-1;-18;-1;0;0;325000;259000;66000
3.0;-38.0;1.0;0;1;-7;1;0;50;325000;239000;86000
3.0;-38.0;1.0;0;1;-7;1;0;50;325000;239000;86000
0.1;-8.0;-1.0;0;0;1;0;0;50;325000;260000;65000
15.0;-10.0;0.0;0;1;-15;-1;0;0;325000;375000;-50000
-18.45;30.0;0.0;1;0;-1;-1;0;50;325000;395000;-70000
0.0;0.0;0.0;0;0;0;0;0;0;325000;325000;0
-4.0;103.0;-1.0;0;0;-5;2;0;0;325000;310000;15000
20.0;-29.0;0.0;0;0;-18;0;0;0;325000;299000;26000
-16.0;7.0;0.0;1;0;21;0;0;0;325000;299000;26000
-7.0;224.0;0.0;0;0;1;-1;0;50;325000;295000;30000
-1.0;63.0;0.0;1;0;11;0;0;-100;325000;299000;26000
0.13;0.13;0.0;0;0;0;0;0;0;325000;325000;0
75.47;-1.07;-3.0;0;0;-6;0;-2;0;325000;240000;85000
75.67;-0.87;-3.0;0;0;-6;0;-2;0;325000;240000;85000
0.0;0.0;0.0;0;0;0;0;0;0;325000;325000;0
3.21;-52.0;2.0;1;0;2;-1;0;0;325000;365000;-40000
-20.98;-134.0;0.0;1;1;1;1;0;0;325000;245000;80000
0.0;0.0;0.0;0;0;0;0;0;0;325000;325000;0
3.21;-52.0;2.0;1;0;2;-1;0;0;325000;365000;-40000
-20.98;-134.0;0.0;1;1;1;1;0;0;325000;245000;80000
8.21;250.0;3.0;0;0;6;0;2;0;327000;369000;-42000
-76.62;7.0;0.0;0;-1;0;2;2;0;327000;549000;-222000
-76.66;6.96;0.0;0;-1;0;2;2;0;327000;549000;-222000
-10.0;-26.0;0.0;1;0;-2;-2;-1;0;329000;498000;-169000
-6.25;-64.0;0.0;1;0;29;0;-1;0;329000;330000;-1000
-31.0;-64.0;0.0;1;1;-10;-2;-1;0;329000;299000;30000
-6.0;-287.0;1.0;0;0;-13;0;0;0;329000;398000;-69000
-6.0;-287.0;1.0;0;0;-13;0;0;0;329000;450000;-121000
-17.0;-307.0;0.0;1;0;11;1;2;0;329000;265000;64000
-5.0;-158.0;0.0;0;0;0;1;-1;0;329000;249000;80000
-5.08;137.92;1.0;0;-2;8;0;-1;0;329000;228000;101000
-5.17;137.83;1.0;0;-2;8;0;-1;0;329000;228000;101000
-1.95;-32.0;0.0;0;0;-5;-1;0;50;329000;395000;-66000
-3.0;-89.0;0.0;0;-1;6;2;0;0;329000;339000;-10000
17.0;96.0;0.0;0;0;2;3;0;0;329000;279000;50000
-18.34;20.0;-1.0;0;0;6;1;-1;50;329000;239000;90000
-22.0;-225.0;-1.0;0;1;7;0;0;0;329000;349000;-20000
-38.0;-2.0;-1.0;0;0;-3;-4;0;50;329000;299000;30000
4.0;62.0;2.0;0;1;-4;-1;0;0;329000;348000;-19000
4.0;47.0;2.0;0;2;3;-2;-2;0;329000;285000;44000
-21.0;-57.0;0.0;0;0;0;-2;0;-50;329000;499000;-170000
-5.0;76.0;1.0;0;-1;-2;-3;2;0;329000;320000;9000
-5.0;-40.0;1.0;1;-1;11;-2;2;0;329000;349000;-20000
24.76;-31.24;1.0;1;1;8;-3;0;0;329000;289000;40000
4.0;-87.0;0.0;0;2;6;0;1;0;329000;364000;-35000
-13.01;2.0;-1.0;0;1;-10;-2;0;0;329000;349000;-20000
-0.9;-57.0;-1.0;0;0;-1;-2;0;50;329000;239000;90000
16.0;-52.0;0.0;0;0;-3;1;0;0;329000;349000;-20000
16.0;-52.0;0.0;0;0;-3;1;0;0;329000;349000;-20000
16.0;-52.0;0.0;0;0;-3;1;0;0;329000;349000;-20000
-19.0;-121.0;1.0;0;-1;-13;1;0;-50;329000;359000;-30000
4.0;-67.0;1.0;0;-1;-73;-3;0;50;329000;469000;-140000
-338.67;-25.06;-7.0;0;-1;-3;-1;0;0;329000;535000;-206000
-8.0;80.0;1.0;0;-1;2;0;1;-50;329000;364000;-35000
-16.0;-56.0;0.0;1;-1;-18;-1;0;0;329000;429000;-100000
-16.0;-56.0;0.0;1;-1;-18;-1;0;0;329000;429000;-100000
0.0;0.0;0.0;0;0;0;0;0;0;329000;329000;0
10.0;37.0;0.0;0;0;6;-2;-2;0;329000;389000;-60000
8.0;96.0;0.0;0;1;-2;-4;0;0;329000;599000;-270000
0.0;0.0;0.0;0;0;0;0;0;0;329000;329000;0
0.0;0.0;0.0;0;0;0;0;0;0;329000;329000;0
65.26;120.0;4.0;1;0;-37;0;0;0;329000;449000;-120000
4.78;-30.0;0.0;0;0;0;0;-1;0;329000;437000;-108000
1.46;8.0;-1.0;0;-1;-12;3;-1;0;329000;269000;60000
29.46;39.0;1.0;0;0;3;0;-1;0;329000;579000;-250000
0.0;0.0;0.0;0;0;0;0;0;0;329000;319000;10000
0.0;0.0;0.0;1;0;0;0;0;0;329000;319000;10000
-4.0;-7.0;1.0;0;0;-2;1;0;0;329000;279000;50000
0.0;0.0;0.0;0;0;0;0;0;0;329000;329000;0
0.0;0.0;0.0;0;0;0;0;0;0;329000;329000;0
65.26;120.0;4.0;1;0;-37;0;0;0;329000;449000;-120000
-2.0;-77.0;0.0;0;2;-8;0;2;-50;329000;499000;-170000
-19.0;88.0;0.0;0;0;-1;-1;3;-50;329000;439000;-110000
2.0;199.0;0.5;0;0;-2;-1;0;-100;329000;439000;-110000
4.0;8655.0;0.0;0;0;-7;4;0;0;329000;249000;80000
-5.44;9130.0;-1.0;0;-1;3;3;0;0;329000;269000;60000
11.0;9271.0;2.0;0;0;4;0;0;0;329000;399000;-70000
-1.0;-47.0;-2.0;0;-1;-6;0;2;0;329000;179000;150000
21.0;-74.0;1.0;1;0;-9;0;2;0;329000;299000;30000
11.0;-64.0;0.0;1;-1;-49;-3;3;0;329000;364000;-35000
20.0;140.0;0.0;1;0;5;-1;-2;-50;329000;120000;209000
-8.0;-1.0;0.0;0;2;-91;-2;1;50;329000;319000;10000
8.0;157.0;-1.0;0;1;5;-2;0;-100;329000;169000;160000
-22.18;18.0;-2.0;1;0;-2;-1;2;0;329000;599000;-270000
-8.67;131.0;-1.0;1;0;-10;-2;2;0;329000;389000;-60000
-7.18;42.0;0.0;1;0;23;0;2;50;329000;335000;-6000
0.0;0.0;0.0;0;0;0;0;0;0;329000;329000;0
-25.0;25.0;0.0;1;0;1;0;1;0;329000;349000;-20000
7.26;-59.0;1.0;0;0;-2;1;0;-100;329000;295000;34000
-6.68;10.0;-1.0;1;0;-11;-1;0;0;329000;375000;-46000
2.32;-35.0;-2.0;0;1;-7;0;-2;100;329000;299000;30000
36.64;-64.0;1.0;1;1;-6;-2;1;0;329000;599000;-270000
-10.0;67.0;1.0;0;-2;4;0;0;0;329000;379900;-50900
2.0;22.0;1.0;1;-2;-7;0;-2;0;329000;249000;80000
-36.0;-40.0;0.0;0;-1;-4;0;-2;0;329000;190000;139000
0.0;0.0;0.0;0;0;0;0;0;0;329000;375000;-46000
-1.0;-147.0;1.0;0;0;-13;1;-1;-50;329000;329000;0
-2.0;-19.0;2.0;0;0;-17;-1;-1;100;329000;269000;60000
0.0;0.0;0.0;0;0;0;0;0;0;329000;349000;-20000
