wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;price;id;plz;street;city;district;kontextlabel;kontextWert
140.0;742.0;4.0;einfamilienhaus;2;1990;2;1;399000;55006379;49326;Straße nicht freigegeben;MelleNeuenkirchen;;7;2350
231.0;817.0;7.0;einfamilienhaus;2;1860;0;1;399000;19967671;27283;Straße nicht freigegeben;Verden;AllerEitze;10;2550
135.0;702.0;4.0;einfamilienhaus;0;1997;3;1;399000;36973946;31552;Straße nicht freigegeben;Apelern;;6;2350
126.21;507.0;4.0;einfamilienhaus;2;1954;0;1;399000;29591084;21680;Straße nicht freigegeben;Stade;;9;3050
127.0;477.0;6.0;einfamilienhaus;2;1957;5;0;399000;33405988;21684;Straße nicht freigegeben;Stade;;1;3350
190.0;746.0;6.0;doppelhaushälfte;0;2006;6;1;399000;91804074;26197;Straße nicht freigegeben;Großenkneten;Ahlhorn;2;2850
142.0;1109.0;5.0;einfamilienhaus;2;1961;3;0;399000;76926240;27389;Straße nicht freigegeben;Lauenbrück;;1;2550
236.05;1078.05;5.0;doppelhaushälfte;0;1884;0;1;399000;37629501;38165;Straße nicht freigegeben;Lehre;;6;2500
181.5;651.0;6.0;einfamilienhaus;2;1972;1;3;399000;81553790;31675;Straße nicht freigegeben;Bückeburg;;10;2000
248.0;998.0;10.0;einfamilienhaus;2;1975;4;1;399000;66585142;49179;Straße nicht freigegeben;Ostercappeln;Venne;2;2300
192.23;809.23;7.0;einfamilienhaus;2;1972;2;3;399000;43336781;38458;Straße nicht freigegeben;Velpke;;9;2450
214.03;548.0;6.0;einfamilienhaus;2;1984;3;1;399000;64576202;49201;Straße nicht freigegeben;DissenamTeutoburgerWald;;10;2750
150.0;840.0;8.0;mehrfamilienhaus;1;2009;1;1;399000;83434383;31832;Straße nicht freigegeben;Springe;;6;2200
225.0;5000.0;9.0;einfamilienhaus;1;1964;1;1;399000;74757250;26892;Straße nicht freigegeben;Heede;;1;2100
117.0;818.0;4.5;doppelhaushälfte;2;1968;4;1;399000;47977246;21397;Straße nicht freigegeben;Barendorf;;2;3150
105.0;576.0;4.0;bungalow;2;1989;2;1;399000;53811809;30826;Straße nicht freigegeben;Garbsen;Frielingen;11;3350
236.14;1078.14;5.0;doppelhaushälfte;0;1884;0;1;399000;17391053;38165;Straße nicht freigegeben;Lehre;;6;2500
191.0;866.0;6.0;doppelhaushälfte;0;2006;6;1;399000;93392092;26197;Straße nicht freigegeben;Großenkneten;Ahlhorn;2;2850
110.43;1000.0;4.0;bungalow;0;1974;0;1;399000;78827829;28832;Straße nicht freigegeben;Achim;Badenermoor;10;2950
300.0;2800.0;10.0;mehrfamilienhaus;0;1986;4;1;399000;27304035;27259;Straße nicht freigegeben;Wehrbleck;;1;1550
211.64;878.0;5.0;mehrfamilienhaus;0;2004;4;1;399000;96870812;26556;Straße nicht freigegeben;Schweindorf;;0;2100
160.0;958.0;5.0;einfamilienhaus;1;1970;2;0;399000;58426269;26529;Straße nicht freigegeben;UpgantSchott;;9;2000
140.0;742.0;4.0;einfamilienhaus;2;1990;2;1;399000;21574184;49326;Straße nicht freigegeben;MelleNeuenkirchen;;7;2350
150.0;1044.0;6.0;einfamilienhaus;2;1969;0;3;399000;30757224;30938;Straße nicht freigegeben;Burgwedel;;6;3700
150.0;631.0;5.0;mehrfamilienhaus;2;1985;5;0;399000;17735979;21255;Am Anger 0;Tostedt;;6;3150
159.5;451.0;7.0;einfamilienhaus;2;1960;1;0;399000;79998924;49191;Straße nicht freigegeben;Belm;;6;2300
236.3;1078.3;5.0;doppelhaushälfte;0;1884;0;1;399000;84582376;38165;Straße nicht freigegeben;Lehre;;6;2500
270.0;861.0;10.0;mehrfamilienhaus;2;1956;4;1;399000;54305365;31698;Straße nicht freigegeben;Lindhorst;;10;1500
112.0;700.0;5.0;einfamilienhaus;2;1957;1;1;399000;44904702;27721;Straße nicht freigegeben;Ritterhude;;10;2850
191.0;731.0;6.0;einfamilienhaus;2;1975;3;1;399000;14346440;27243;Straße nicht freigegeben;Dünsen;;2;2150
730.0;1700.0;15.0;einfamilienhaus;2;1900;0;1;399000;27819452;38704;Straße nicht freigegeben;Liebenburg;Othfresen;2;1250
187.0;675.0;9.0;einfamilienhaus;2;1970;2;1;399000;88614525;31319;Straße nicht freigegeben;Sehnde;Haimar;10;3100
144.0;1087.0;5.0;einfamilienhaus;2;1951;3;1;399000;65305230;30827;Straße nicht freigegeben;Garbsen;Berenbostel;11;3350
124.0;500.0;4.0;einfamilienhaus;0;2008;5;1;399000;53199244;27753;Straße nicht freigegeben;Delmenhorst;Dwoberg/Ströhen;10;2650
270.0;1300.0;8.0;einfamilienhaus;2;1980;4;1;399000;67757195;26831;Straße nicht freigegeben;Bunde;;1;1650
190.0;2032.0;7.0;einfamilienhaus;2;1973;4;1;399000;11729907;21259;Straße nicht freigegeben;Otter;;2;3800
120.0;786.0;5.0;doppelhaushälfte;2;1935;0;1;399000;99353826;38112;Straße nicht freigegeben;Braunschweig;Rühme;11;3250
124.0;500.0;4.0;einfamilienhaus;0;2008;5;1;399000;61918797;27753;Straße nicht freigegeben;Delmenhorst;Dwoberg/Ströhen;10;2650
270.0;861.0;10.0;mehrfamilienhaus;2;1956;4;1;399000;30265244;31698;Straße nicht freigegeben;Lindhorst;;10;1500
165.78;1033.0;6.0;mehrfamilienhaus;2;1978;4;1;399000;75432174;37186;Straße nicht freigegeben;Moringen;;2;1500
240.0;1139.0;7.0;einfamilienhaus;2;1973;5;1;399500;64150831;27729;Straße nicht freigegeben;Vollersode;;1;2050
132.0;395.0;6.0;doppelhaushälfte;2;1984;4;1;399500;62506120;21717;Straße nicht freigegeben;Fredenbeck;;1;3050
150.0;735.0;4.0;einfamilienhaus;2;1962;2;1;399900;88463970;27474;Straße nicht freigegeben;Cuxhaven;;5;2550
218.0;995.0;8.0;einfamilienhaus;2;1978;2;1;400000;71966514;38350;Straße nicht freigegeben;Helmstedt;;10;1900
100.0;1360.0;4.0;bungalow;2;1982;4;1;400000;59747234;38442;Straße nicht freigegeben;WolfsburgSülfeld;;10;3100
178.0;653.0;3.0;bungalow;0;1967;0;1;401281;99796882;31171;Straße nicht freigegeben;Nordstemmen;Burgstemmen;10;2100
178.0;653.0;3.0;bungalow;0;1967;0;1;401281;47074854;31171;Straße nicht freigegeben;Nordstemmen;Burgstemmen;10;2100
178.0;653.0;3.0;bungalow;0;1967;0;1;401281;67381876;31171;Straße nicht freigegeben;Nordstemmen;Burgstemmen;10;2100
187.55;550.0;7.0;mehrfamilienhaus;0;1986;5;1;403000;16547455;26215;Straße nicht freigegeben;Wiefelstede;Metjendorf;6;2700
90.0;600.0;4.0;doppelhaushälfte;2;1990;3;1;408500;54142046;21271;Straße nicht freigegeben;Asendorf;;2;3500
106.0;955.0;5.0;einfamilienhaus;1;1972;2;1;409000;72013862;27753;Lessingstraße 135;Delmenhorst;Dwoberg/Ströhen;10;2650
202.76;1105.0;6.0;einfamilienhaus;2;1978;8;1;409000;82979199;29308;Straße nicht freigegeben;Winsen;;5;2250
108.0;322.0;4.0;doppelhaushälfte;2;1986;5;1;410000;93758262;21244;Straße nicht freigegeben;BuchholzinderNordheide;Seppensen;10;4050
175.0;1048.0;6.0;einfamilienhaus;0;1971;3;3;410000;42303400;29331;Straße nicht freigegeben;Lachendorf;;5;2300
179.0;706.0;7.0;einfamilienhaus;0;1999;6;1;410000;66277327;29549;Straße nicht freigegeben;BadBevensen;Medingen;5;2250
175.0;1048.0;6.0;einfamilienhaus;0;1971;3;3;410000;39346733;29331;Straße nicht freigegeben;Lachendorf;;5;2300
136.0;990.0;4.0;bungalow;2;1969;2;1;410000;78435522;21339;Straße nicht freigegeben;Lüneburg;Kreideberg;10;3950
115.0;782.0;5.0;einfamilienhaus;1;1959;0;1;410000;86023052;26215;Straße nicht freigegeben;Wiefelstede;Heidkamp;6;2700
135.0;612.0;5.0;bungalow;1;1974;2;3;414500;93946134;38239;Straße nicht freigegeben;Salzgitter;Thiede;10;2100
112.0;1450.0;4.0;einfamilienhaus;1;2012;4;1;414500;90785725;38259;Straße nicht freigegeben;Salzgitter;Groß Mahner;10;2100
127.0;1912.0;5.0;einfamilienhaus;2;1994;4;1;415000;41658272;38173;Straße nicht freigegeben;Veltheim;Ohe;2;1150
134.0;859.0;6.0;einfamilienhaus;1;1991;4;0;415000;38273445;27478;Straße nicht freigegeben;Cuxhaven;Altenwalde;5;2550
263.56;1000.0;7.0;einfamilienhaus;2;1973;3;1;415000;88912037;26446;Straße nicht freigegeben;Friedeburg;Marx;1;1850
179.0;800.0;8.0;einfamilienhaus;0;2004;7;1;415000;12771726;26892;Straße nicht freigegeben;Dörpen;;1;2100
177.68;868.0;6.0;einfamilienhaus;2;1962;0;1;415000;15208916;31582;Straße nicht freigegeben;NienburgWeser;;9;2100
137.0;608.0;4.0;einfamilienhaus;0;2009;5;1;415000;68874476;29614;Straße nicht freigegeben;Soltau;;5;2500
147.58;856.0;5.0;einfamilienhaus;1;1962;2;1;415000;78977353;49196;Straße nicht freigegeben;BadLaer;Remsede;6;2700
138.0;569.0;4.0;einfamilienhaus;0;1997;4;1;417000;71839207;31171;Straße nicht freigegeben;Nordstemmen;;10;2100
195.82;643.0;7.0;doppelhaushälfte;2;1935;2;3;418000;84477352;30459;Straße nicht freigegeben;Hannover;Oberricklingen;11;3900
204.0;4524.0;5.0;einfamilienhaus;0;2018;3;1;419000;68007502;21770;Straße nicht freigegeben;Mittelstenahe;Nordahn;0;1450
360.0;3158.0;8.0;mehrfamilienhaus;1;1997;1;3;419000;45885194;31848;Straße nicht freigegeben;BadMünderamDeister;Eimbeckhausen;6;1750
221.7;907.0;7.0;mehrfamilienhaus;1;1977;2;1;419000;88777028;26340;Straße nicht freigegeben;Zetel;Neuenburg;5;1650
165000.0;552.0;7.0;einfamilienhaus;1;1959;2;1;419000;73514043;27755;Straße nicht freigegeben;Delmenhorst;Düsternort;10;2650
123.0;400.0;4.0;doppelhaushälfte;0;2005;6;1;419000;40958720;38518;Straße nicht freigegeben;Gifhorn;;10;2700
126.0;612.0;5.0;einfamilienhaus;0;2013;5;1;419000;20667145;26524;Straße nicht freigegeben;Hage;;8;2100
114.0;318.0;4.0;einfamilienhaus;0;1987;4;1;419000;71951023;28816;Straße nicht freigegeben;Stuhr;Moordeich;11;3000
130.0;943.0;4.0;bungalow;0;1977;2;0;419000;82114485;26529;Martin-Luther-Str. 12;Marienhafe;;9;2000
211.0;796.0;7.0;einfamilienhaus;0;1996;3;0;419000;33639413;26871;Straße nicht freigegeben;Papenburg;Aschendorf;9;2300
186.0;897.0;6.0;einfamilienhaus;2;1936;5;1;419000;99128286;31582;Straße nicht freigegeben;NienburgWeser;;9;2100
97.0;317.0;4.0;doppelhaushälfte;0;2004;4;1;419000;73750301;21438;Straße nicht freigegeben;Brackel;;2;3500
140.0;388.0;4.0;einfamilienhaus;2;1979;4;1;419000;70826463;27777;Straße nicht freigegeben;Ganderkesee;;10;2600
157.08;1180.0;8.0;einfamilienhaus;2;1963;1;0;419000;95188798;26969;Jadestr.8;Butjadingen;Burhave;0;2150
83.0;332.0;4.0;einfamilienhaus;2;1948;3;1;419000;13421214;21423;Straße nicht freigegeben;Winsen;Luhe;2;3650
210.0;810.0;8.0;mehrfamilienhaus;2;1925;1;1;419000;12301128;37154;Straße nicht freigegeben;Northeim;;6;1800
220.0;1233.0;9.0;einfamilienhaus;2;1971;3;1;419000;11983144;27624;Straße nicht freigegeben;Geestland;Bad Bederkesa;1;2250
185.0;19616.0;7.0;mehrfamilienhaus;1;1966;3;1;419000;21822660;26639;Straße nicht freigegeben;Wiesmoor;;5;2200
185.0;19616.0;7.0;mehrfamilienhaus;1;1966;3;1;419000;40652544;26639;Straße nicht freigegeben;Wiesmoor;;5;2200
115.0;1413.0;3.0;einfamilienhaus;2;1986;2;1;419000;51416132;29585;Straße nicht freigegeben;Jelmstorf;;1;2200
227.0;2598.0;11.0;einfamilienhaus;2;1949;5;1;419000;86730500;49762;Straße nicht freigegeben;Sustrum;Neusustrum;1;2350
98.0;997.0;5.0;einfamilienhaus;2;1939;0;3;420000;16835301;26135;Straße nicht freigegeben;Oldenburg;Krusenbusch;10;3600
99.74;270.0;4.0;doppelhaushälfte;0;1999;4;1;420000;77743877;26135;Krusenweg 10a;Oldenburg;Oldenburg;10;3600
190.0;760.0;6.0;einfamilienhaus;0;1985;6;1;420000;26390822;26506;Straße nicht freigegeben;Norden;;4;2850
340.0;14369.0;10.0;einfamilienhaus;2;1933;1;0;420000;17057999;29476;Straße nicht freigegeben;Gusborn;Klein Gusborn;0;1700
137.0;837.0;4.5;einfamilienhaus;2;1994;5;1;420000;39266399;38379;Straße nicht freigegeben;Wolsdorf;;1;1750
138.46;851.0;6.0;mehrfamilienhaus;2;1964;1;1;420000;78670554;30826;Straße nicht freigegeben;Garbsen;Heitlingen;11;3350
130.0;665.0;6.0;einfamilienhaus;0;2002;4;1;420000;26889976;31552;Rodenberg 31552;Rodenberg;;6;2350
144.0;442.0;5.0;doppelhaushälfte;2;1974;5;1;420000;26244742;38448;Straße nicht freigegeben;Wolfsburg;Wendschott;10;3100
129.74;815.0;6.0;einfamilienhaus;1;1971;0;3;420000;11463519;21391;Straße nicht freigegeben;Reppenstedt;;10;3700
114.0;440.0;4.0;doppelhaushälfte;2;1994;4;1;420000;46874863;21445;Straße nicht freigegeben;Wulfsen;;6;3600
163.0;789.0;5.0;mehrfamilienhaus;1;1958;0;3;420000;52588645;28844;Straße nicht freigegeben;WeyhebBremen;Leeste;10;3000
163.0;789.0;5.0;einfamilienhaus;1;1958;0;3;420000;44000732;28844;Straße nicht freigegeben;WeyhebBremen;Leeste;10;3000
144.0;772.0;6.0;einfamilienhaus;2;1970;0;1;422500;70452815;28876;Augsburger Str. 10;Oyten;;6;3050
156.0;1215.0;5.0;einfamilienhaus;0;2014;2;1;423000;55099612;27432;Straße nicht freigegeben;Oerel;Barchel;0;200
176.0;671.0;5.0;einfamilienhaus;1;2013;0;1;424000;57305693;27753;Straße nicht freigegeben;Delmenhorst;Deichhorst;10;2650
120.0;1179.0;4.0;bungalow;0;1975;0;1;425000;13565823;21522;Straße nicht freigegeben;Hohnstorf;;2;1450
250.0;944.0;10.0;mehrfamilienhaus;0;1980;3;1;425000;84846274;26632;Straße nicht freigegeben;Ihlow;Westerende-Kirchloog;1;1950
182.0;921.0;5.0;einfamilienhaus;1;2017;2;0;425000;63678676;31008;Straße nicht freigegeben;Elze;;6;2450
254.0;822.0;7.0;mehrfamilienhaus;1;1956;2;1;425000;44338742;28844;Straße nicht freigegeben;Weyhe;Melchiorshausen;10;3000
243.0;652.0;5.0;einfamilienhaus;0;2001;6;1;425000;42217283;31188;Straße nicht freigegeben;Holle;;2;2300
179.0;366.0;4.5;doppelhaushälfte;0;2009;6;1;425000;45728086;48529;Straße nicht freigegeben;Nordhorn;;6;2300
129.0;388.0;4.0;einfamilienhaus;2;1954;0;3;425000;12103005;21614;Straße nicht freigegeben;Buxtehude;Neukloster;10;3350
193.32;1041.0;8.0;mehrfamilienhaus;1;1990;4;1;425000;44148418;49163;Straße nicht freigegeben;Bohmte;;6;1800
120.0;1179.0;4.0;bungalow;0;1975;0;1;425000;83958771;21522;Straße nicht freigegeben;Hohnstorf;;2;1450
260.0;14320.0;11.0;einfamilienhaus;1;1928;2;3;425000;88387045;29451;Straße nicht freigegeben;Dannenberg;Groß Heide;0;1900
128.0;1765.0;3.0;bungalow;0;1996;2;1;425000;27526676;27449;Straße nicht freigegeben;Kutenholz;;1;2200
106.95;571.0;5.0;doppelhaushälfte;2;1955;0;0;425000;31884706;38448;Heimkehrerweg 17;Wolfsburg;Vorsfelde;10;3100
195.0;580.0;5.0;einfamilienhaus;2;1975;2;1;425000;79029092;48527;Straße nicht freigegeben;NorNordhorn;;6;2300
250.0;944.0;10.0;mehrfamilienhaus;0;1980;2;1;425000;36264331;26632;Straße nicht freigegeben;WesterendeKirchloog;;1;1950
167.0;2104.0;4.5;einfamilienhaus;2;1970;2;1;425000;93658074;21717;Straße nicht freigegeben;Deinste;;1;3050
242.0;654.0;10.0;einfamilienhaus;2;1911;0;1;426000;31204676;31191;Straße nicht freigegeben;Algermissen;Lühnde;10;2050
242.0;654.0;10.0;einfamilienhaus;2;1911;3;1;426000;47228263;31191;Straße nicht freigegeben;Algermissen;Lühnde;10;2050
165.0;599.0;7.0;einfamilienhaus;2;1974;1;1;428000;13257812;27283;Straße nicht freigegeben;VerdenBorstel;;10;2550
118.0;425.0;4.0;einfamilienhaus;2;1965;1;0;428000;36291034;27753;Friedensstraße 40;Delmenhorst;Bungerhof;10;2650
118.0;425.0;4.0;einfamilienhaus;2;1965;1;0;428000;97413362;27753;Friedensstraße 40;Delmenhorst;Bungerhof;10;2650
228.0;1192.0;10.0;mehrfamilienhaus;1;1963;2;1;429000;70596456;26871;Straße nicht freigegeben;Papenburg;Herbrum;9;2300
230.0;5685.0;8.0;einfamilienhaus;0;1986;2;1;429000;24311015;26624;Straße nicht freigegeben;SüdbrookmerlandTheene;;5;2000
187.5;763.0;4.0;einfamilienhaus;0;2000;5;1;429000;56855015;26670;Straße nicht freigegeben;UplengenHollen;;1;2050
128.7;1224.0;5.0;einfamilienhaus;2;1932;3;1;429000;51502940;28790;Straße nicht freigegeben;Schwanewede;;6;2600
125.0;400.0;4.0;doppelhaushälfte;0;1992;1;1;429000;49316036;27356;Bruchweg 1;Rotenburg;;5;2800
160.0;842.0;7.0;einfamilienhaus;2;1979;4;1;429000;91305791;38350;Straße nicht freigegeben;Helmstedt;Emmerstedt;10;1900
180.0;867.0;7.0;einfamilienhaus;0;1977;3;1;429000;97739378;27777;Straße nicht freigegeben;Ganderkesee;Stenum;10;2600
130.0;2066.0;4.5;einfamilienhaus;2;2000;6;1;429000;98947113;29308;Straße nicht freigegeben;Winsen;Aller;5;2250
358.0;2191.0;11.0;einfamilienhaus;1;1850;4;1;429000;93498526;29559;Straße nicht freigegeben;Wrestedt;Emern;0;2100
161.0;1095.0;5.0;bungalow;1;1970;1;1;429000;20334416;28816;Straße nicht freigegeben;Stuhr;Heiligenrode;11;3000
100.0;865.0;5.0;einfamilienhaus;2;1964;0;3;429000;85693221;21220;Straße nicht freigegeben;SeevetalOhlendorf;;11;4250
150.0;876.0;5.0;einfamilienhaus;0;2013;3;0;429000;28451201;26529;Straße nicht freigegeben;Marienhafe;Tjüche;9;2000
228.0;1192.0;10.0;mehrfamilienhaus;1;1963;2;1;429000;10778163;26871;Straße nicht freigegeben;Papenburg;Herbrum;9;2300
160.0;842.0;7.0;einfamilienhaus;2;1979;4;1;429000;49303042;38350;Straße nicht freigegeben;Helmstedt;Emmerstedt;10;1900
90.0;1613.0;3.5;einfamilienhaus;2;1962;3;1;429000;33251141;21271;Straße nicht freigegeben;Hanstedt;Schierhorn;2;3500
186.0;700.0;6.0;einfamilienhaus;0;1997;7;1;429000;59163139;21726;Straße nicht freigegeben;Heinbockel;;0;2100
134.0;400.0;4.0;doppelhaushälfte;2;1999;3;1;429000;54097160;37077;Straße nicht freigegeben;Göttingen;Nikolausberg;10;3250
154.0;508.0;9.0;mehrfamilienhaus;1;1943;5;0;429000;25779761;26655;Gaststr. 8;Westerstede;;6;2250
146.0;680.0;6.0;mehrfamilienhaus;2;1966;4;1;429000;63450699;27809;Straße nicht freigegeben;Lemwerder;;5;2500
236.0;707.0;9.0;mehrfamilienhaus;2;1927;0;3;429000;36532700;21354;Straße nicht freigegeben;Bleckede;;1;2250
196.0;1082.0;6.0;einfamilienhaus;2;1971;2;1;429000;31447535;27412;Straße nicht freigegeben;Wilstedt;;1;2150
100.0;865.0;5.0;einfamilienhaus;2;1964;0;3;429000;40708016;21220;Straße nicht freigegeben;SeevetalOhlendorf;;11;4250
247.24;569.0;4.0;einfamilienhaus;2;1996;3;3;429000;95402906;27612;Straße nicht freigegeben;Loxstedt;;6;1900
146.0;680.0;6.0;mehrfamilienhaus;2;1966;4;1;429000;96631442;27809;Straße nicht freigegeben;Lemwerder;;5;2500
150.83;418.0;7.0;doppelhaushälfte;2;1961;0;1;429000;35801729;49076;Straße nicht freigegeben;Osnabrück;Westerberg;11;3200
142.0;708.0;5.0;einfamilienhaus;0;1993;5;0;430000;11206375;27308;Straße nicht freigegeben;Kirchlinteln;;2;2000
250.0;3172.0;6.0;einfamilienhaus;1;1960;0;3;435000;19034865;31613;Straße nicht freigegeben;Wietzen;;1;1750
132.0;833.0;4.0;einfamilienhaus;0;1955;4;0;435000;31854823;28876;Straße nicht freigegeben;Oyten;;6;3050
187.5;1199.0;7.0;einfamilienhaus;2;1978;6;1;435000;47260722;31008;Straße nicht freigegeben;Elze;;6;2450
210.0;627.0;10.0;mehrfamilienhaus;2;1971;1;1;435000;31822763;31199;Straße nicht freigegeben;Diekholzen;Barienrode;6;1850
155.0;700.0;5.0;einfamilienhaus;2;1993;3;1;435000;18436446;48455;Straße nicht freigegeben;BadBentheim;;6;2300
165.0;871.0;6.0;mehrfamilienhaus;2;1972;3;1;435000;16898767;30826;Straße nicht freigegeben;Garbsen;Frielingen;11;3350
184.68;845.0;7.0;einfamilienhaus;0;1992;4;1;437000;61174168;26316;Straße nicht freigegeben;Varel;;6;2150
168.0;922.0;7.0;doppelhaushälfte;2;1994;3;1;437500;82403189;29649;Birkenweg 4;Wietzendorf;;1;2250
177.0;675.0;6.0;einfamilienhaus;1;1963;2;1;438000;38340946;26215;Straße nicht freigegeben;Wiefelstede;Metjendorf;6;2700
148.0;1061.0;5.0;bungalow;1;1976;3;1;438000;78670265;21698;Straße nicht freigegeben;BargstedtKrStade;;1;3300
201.18;905.0;7.0;mehrfamilienhaus;1;1988;4;1;438000;11920504;37627;Straße nicht freigegeben;Deensen;;1;1000
200.0;1040.0;6.0;einfamilienhaus;2;2001;6;1;439000;99030629;26446;Straße nicht freigegeben;Friedeburg;;1;1850
115.0;1413.0;3.0;einfamilienhaus;2;1986;2;1;439000;65689497;29585;Straße nicht freigegeben;Jelmstorf;;1;2200
222.0;1808.0;8.0;mehrfamilienhaus;1;1963;2;1;439000;89752243;28816;Straße nicht freigegeben;Stuhr;Seckenhausen;11;3000
135.0;656.0;5.0;einfamilienhaus;0;1967;4;1;439000;42091819;28816;Straße nicht freigegeben;Stuhr;Moordeich;11;3000
270.0;1300.0;8.0;einfamilienhaus;2;1980;4;1;439000;68765319;26831;Straße nicht freigegeben;Bunde;;1;1650
108.04;514.0;4.0;einfamilienhaus;0;2021;3;1;439000;84291560;26133;Straße nicht freigegeben;Oldenburg;Kreyenbrück;10;3450
104.0;724.0;4.5;einfamilienhaus;2;1964;2;3;439000;65836070;21360;Straße nicht freigegeben;Vögelsen;;10;3400
125.0;835.0;5.0;einfamilienhaus;2;1963;2;0;439000;38872958;30826;Straße nicht freigegeben;Garbsen;Frielingen;11;3350
170.72;2118.0;5.0;bungalow;0;1974;1;0;439000;63934473;26676;Straße nicht freigegeben;Barßel;Neuland;1;2200
270.28;1300.28;8.0;einfamilienhaus;2;1980;4;1;439000;79297956;26831;Straße nicht freigegeben;Bunde;;1;1650
116.24;700.0;4.0;einfamilienhaus;0;1988;4;1;439000;74932092;21522;Straße nicht freigegeben;Hittbergen;;2;1450
130.0;567.0;5.0;einfamilienhaus;0;1996;1;1;439000;18554949;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
146.0;680.0;4.5;einfamilienhaus;0;2019;4;1;439000;14653402;26419;Straße nicht freigegeben;Schortens;Heidmühle;9;2050
157.4;656.0;5.0;einfamilienhaus;2;1938;0;0;439000;89366537;49134;Straße nicht freigegeben;WallenhorstHollage;;10;2000
173.0;861.0;7.0;bungalow;0;1985;4;0;439500;53596710;26524;Straße nicht freigegeben;Hage;;8;2100
118.0;6509.0;5.0;einfamilienhaus;2;1954;0;1;440000;52649663;21635;Straße nicht freigegeben;Jork;Borstel;9;3450
126.0;969.0;5.0;bungalow;2;1973;5;3;440000;92936398;21629;Tannenweg 5;NeuWulmstorf;Elstorf;10;3850
232.0;699.0;6.0;einfamilienhaus;2;1980;4;1;440000;40373965;26826;Straße nicht freigegeben;Weener;;5;1700
240.0;1647.0;12.0;einfamilienhaus;0;1907;4;0;440000;92711963;38271;Straße nicht freigegeben;Binder;;2;1550
118.0;6509.0;5.0;einfamilienhaus;2;1954;0;1;440000;37127453;21635;Straße nicht freigegeben;Jork;Borstel;9;3450
135.0;590.0;5.0;einfamilienhaus;0;1995;2;1;441000;20887126;26133;Straße nicht freigegeben;Oldenburg;Kreyenbrück;10;3450
147.0;912.0;6.0;einfamilienhaus;2;1973;1;3;444000;75696745;21266;Straße nicht freigegeben;Jesteburg;;10;3700
250.0;1002.0;11.0;mehrfamilienhaus;1;1973;1;3;445000;73298111;28832;Straße nicht freigegeben;AchimbBremen;Uphusen;10;2950
250.0;1002.0;11.0;mehrfamilienhaus;1;1973;1;3;445000;77097606;28832;Straße nicht freigegeben;AchimbBremen;Uphusen;10;2950
415.0;1450.0;15.0;mehrfamilienhaus;2;1884;3;1;445000;66978956;31553;Straße nicht freigegeben;Sachsenhagen;;2;2350
244.25;781.0;7.5;mehrfamilienhaus;1;1972;3;2;445000;89342442;29683;Straße nicht freigegeben;BadFallingbostel;;6;2050
383.69;1868.0;14.0;mehrfamilienhaus;1;1909;2;1;445000;87092108;29683;Straße nicht freigegeben;BadFallingbostel;;6;2050
122.48;640.0;5.0;einfamilienhaus;0;1995;4;0;445000;44197975;26419;Straße nicht freigegeben;Schortens;Ostiem;9;2050
150.0;847.0;6.0;einfamilienhaus;2;1994;3;1;445000;81522915;49191;Straße nicht freigegeben;BelmVehrte;;6;2300
123.22;320.0;4.0;einfamilienhaus;0;2001;3;1;445000;46278793;26215;Straße nicht freigegeben;Wiefelstede;Metjendorf;6;2700
194.0;607.0;6.0;einfamilienhaus;2;1977;0;1;448000;36806155;21702;Straße nicht freigegeben;Ahlerstedt;;1;2600
